"variable","year","value","type","category","units","region","average.var.name","data.type"
"lob.land.ten",1971,47.52809,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1972,51.57303,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1973,87.97753,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1974,209.32584,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1975,267.97754,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1976,391.34833,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1977,357.97754,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1978,331.68539,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1979,410.5618,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1980,361.01123,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1981,293.25842,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1982,190.11237,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1983,270,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1984,307.41574,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1985,348.8764,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1986,322.58426,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1987,303.37079,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1988,329.66293,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1989,333.70786,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1990,327.64044,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1991,408.53934,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1992,426.74158,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1993,289.21347,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1994,282.13483,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1995,311.46066,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1996,227.52809,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1997,172.92134,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1998,165.8427,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1999,141.21246,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",2000,106.64883,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",2001,114.08782,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",2002,111.83616,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",2003,86.22154,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",2004,62.35644,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",2005,66.52182,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",2006,60.69627,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",2007,36.22335,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",2008,43.53216,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",2009,51.62388,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",2010,57.90211,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",2011,31.46557,"prey","invertebrate","t","Newfoundland","","landings"
"lob.trap",1,1,"effort","","#","Newfoundland","",""
"lob.trap",1985,77520,"effort","","#","Newfoundland","",""
"lob.trap",1986,77520,"effort","","#","Newfoundland","",""
"lob.trap",1987,77520,"effort","","#","Newfoundland","",""
"lob.trap",1988,77520,"effort","","#","Newfoundland","",""
"lob.trap",1989,77520,"effort","","#","Newfoundland","",""
"lob.trap",1990,177300,"effort","","#","Newfoundland","",""
"lob.trap",1991,177300,"effort","","#","Newfoundland","",""
"lob.trap",1992,177300,"effort","","#","Newfoundland","",""
"lob.trap",1993,177300,"effort","","#","Newfoundland","",""
"lob.trap",1994,177300,"effort","","#","Newfoundland","",""
"lob.trap",1995,177300,"effort","","#","Newfoundland","",""
"lob.trap",1996,140200,"effort","","#","Newfoundland","",""
"lob.trap",1997,140200,"effort","","#","Newfoundland","",""
"lob.trap",1998,140200,"effort","","#","Newfoundland","",""
"lob.trap",1999,140200,"effort","","#","Newfoundland","",""
"lob.trap",2000,136400,"effort","","#","Newfoundland","",""
"lob.trap",2001,133200,"effort","","#","Newfoundland","",""
"lob.trap",2002,132400,"effort","","#","Newfoundland","",""
"lob.trap",2003,132400,"effort","","#","Newfoundland","",""
"lob.trap",2004,132600,"effort","","#","Newfoundland","",""
"lob.trap",2005,132400,"effort","","#","Newfoundland","",""
"lob.trap",2006,132200,"effort","","#","Newfoundland","",""
"lob.trap",2007,131800,"effort","","#","Newfoundland","",""
"lob.trap",2008,130800,"effort","","#","Newfoundland","",""
"lob.trap",2009,128800,"effort","","#","Newfoundland","",""
"lob.trap",2010,129200,"effort","","#","Newfoundland","",""
"lob.trap",2011,127600,"effort","","#","Newfoundland","",""
"lob.trap",2012,122045,"effort","","#","Newfoundland","",""
